title,content,publish_time,source,url,symbol,query,search_time
科创板平均股价39.44元，8股股价超300元,联影医疗133.100.760.31医药生物688123聚辰股份132.731.762.47电子688188柏楚电子132.470.650.31,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688271,688271 最新消息,2025-11-17 10:30:00
深沪北百元股数量达149只，科创板股票占43.62%,8702盛科通信132.20-0.590.02电子688271联影医疗132.100.150.00,2025-11-27 17:54:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576711068.html,SH688271,688271 最新消息,2025-11-17 10:30:00
科创板百元股达65只，寒武纪-U股价最高,联影医疗132.100.150.42医药生物688188柏楚电子131.61-0.300.31计算机688047龙芯中科130.77,2025-11-27 16:46:15,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576644989.html,SH688271,688271 最新消息,2025-11-17 10:30:00
深沪北百元股数量达146只，电子行业占比最高,联影医疗131.90-1.340.00医药生物688047龙芯中科131.660.870.01电子301413安培龙130.881.329.59,2025-11-26 16:52:15,AKShare-东方财富,http://finance.eastmoney.com/a/202511263575450766.html,SH688271,688271 最新消息,2025-11-17 10:30:00
深沪北百元股数量达153只，电子行业占比最高,龙芯中科132.251.130.01电子688318财富趋势130.111.030.01计算机688110东芯股份130.00,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688047,688047 最新消息,2025-11-17 10:30:00
科创板平均股价39.44元，8股股价超300元,龙芯中科132.251.130.56电子688318财富趋势130.111.030.65计算机688110东芯股份130.00,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688047,688047 最新消息,2025-11-17 10:30:00
深沪北百元股数量达149只，科创板股票占43.62%,龙芯中科130.77-0.680.01电子688123聚辰股份130.44-1.520.02电子301413安培龙130.18,2025-11-27 17:54:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576711068.html,SH688047,688047 最新消息,2025-11-17 10:30:00
科创板百元股达65只，寒武纪-U股价最高,é¾è¯ä¸­ç§130.77-0.680.78çµå­688123èè¾°è¡ä»½130.44-1.522.35çµå­688120åæµ·æ¸,2025-11-27 16:46:15,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576644989.html,SH688047,688047 最新消息,2025-11-17 10:30:00
科创板平均股价38.87元，6股股价超300元,龙芯中科131.660.870.77电子688318财富趋势130.500.621.00计算机688120华海清科129.250.951.48,2025-11-26 16:59:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511263575457983.html,SH688047,688047 最新消息,2025-11-17 10:30:00
科创板平均股价39.44元，8股股价超300元,惠泰医疗234.11-0.311.16医药生物688608恒玄科技228.473.803.38电子688041海光信息217.300.630.88,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688617,688617 最新消息,2025-11-17 10:30:00
深沪北百元股数量达153只，电子行业占比最高,惠泰医疗234.11-0.310.01医药生物688608恒玄科技228.473.800.03电子30162,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688617,688617 最新消息,2025-11-17 10:30:00
深沪北百元股数量达149只，科创板股票占43.62%,惠泰医疗234.84-2.940.02医药生物688608恒玄科技220.10-0.540.03电子688041海光信息215.951.080.02,2025-11-27 17:54:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576711068.html,SH688617,688617 最新消息,2025-11-17 10:30:00
科创板百元股达65只，寒武纪-U股价最高,惠泰医疗234.84-2.941.67医药生物688608恒玄科技220.10-0.542.96电子688041海光信息215.951.081.65,2025-11-27 16:46:15,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576644989.html,SH688617,688617 最新消息,2025-11-17 10:30:00
科创板平均股价38.87元，6股股价超300元,惠泰医疗241.95-1.881.72医药生物688608恒玄科技221.302.933.38电子688041海光信息213.653.361.28,2025-11-26 16:59:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511263575457983.html,SH688617,688617 最新消息,2025-11-17 10:30:00
科创新能源ETF(588830)涨近2%，行业需求持续高景气,8599)、晶科能源(688223)、阿特斯(688472)、大全能源688303、,2025-11-27 15:08:32,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576580695.html,SH688303,688303 最新消息,2025-11-17 10:30:00
科创新能源ETF(588830)涨超2.3%，工信部中期审核预计12月出结果,8599)、晶科能源(688223)、阿特斯(688472)、大全能源688303、,2025-11-27 13:35:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576494216.html,SH688303,688303 最新消息,2025-11-17 10:30:00
机构指出北美AIDC配储逻辑逐步清晰，或具备极大增量弹性，科创新能源ETF涨超2%,8599)、晶科能源(688223)、阿特斯(688472)、大全能源688303、,2025-11-27 10:12:45,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576422831.html,SH688303,688303 最新消息,2025-11-17 10:30:00
科创新能源ETF(588830)涨超2.7%，储能需求有望迎来多轮驱动,8599)、晶科能源(688223)、阿特斯(688472)、大全能源688303、,2025-11-25 10:57:44,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574012921.html,SH688303,688303 最新消息,2025-11-17 10:30:00
机构称钠电是增量的千亿市场，科创新能源ETF(588830)备受关注,8599)、晶科能源(688223)、阿特斯(688472)、大全能源688303、,2025-11-18 14:04:50,AKShare-东方财富,http://finance.eastmoney.com/a/202511183567506565.html,SH688303,688303 最新消息,2025-11-17 10:30:00
君实生物拟使用不超24亿元暂时闲置募集资金进行现金管理,北京商报讯11月27日晚间，君实生物（688180）发布公告称，公司计划使用最高不超过24亿元（包含本数）的暂时闲置募集资金进行现金管理,2025-11-27 20:18:43,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576800851.html,SH688180,688180 最新消息,2025-11-17 10:30:00
君实生物JS001sc一线治疗非鳞状非小细胞肺癌的Ⅲ期临床研究达到主要研究终点,北京商报讯（记者丁宁）11月24日晚间，君实生物（688180）发布公告称，公司产品特瑞普利单抗注射液（皮下注射）（代号,2025-11-24 21:24:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511243573230319.html,SH688180,688180 最新消息,2025-11-17 10:30:00
君实生物：JS001sc一线治疗非鳞状非小细胞肺癌的Ⅲ期临床研究达到主要研究终点,人民财讯11月24日电，君实生物68818011月24日公告，近日，公司产品特瑞普利单抗注射液（皮下注射）（代号：,2025-11-24 19:30:13,AKShare-东方财富,http://finance.eastmoney.com/a/202511243573162237.html,SH688180,688180 最新消息,2025-11-17 10:30:00
君实生物JS001sc一线治疗非鳞状非小细胞肺癌的Ⅲ期临床研究达到主要研究终点 计划递交上市申请,11月24日，君实生物（688180/01877）发布公告，近日，公司产品特瑞普利单抗注射液（皮下注射）（代号：JS001sc,2025-11-24 18:54:32,AKShare-东方财富,http://finance.eastmoney.com/a/202511243573149318.html,SH688180,688180 最新消息,2025-11-17 10:30:00
直击国谈第二日：抗癌与慢病药物成主角 礼来、诺和诺德、君实等谈判胶着博弈升温,君实生物-U（688180.SH）的昂戈瑞西单抗注射液、奥赛康（002755.SZ）的利厄替尼片均位列今日谈判清单，成为国产创新药冲刺医保准入的重要代表,2025-10-31 15:19:26,AKShare-东方财富,http://finance.eastmoney.com/a/202510313551869955.html,SH688180,688180 最新消息,2025-11-17 10:30:00
强势股追踪 主力资金连续5日净流入112股,从主力资金净流入总规模来看，澜起科技主力资金净流入金额最大，连续5天累计净流入6.16亿元，长江电力紧随其后，8天累计净流入,2025-11-28 18:00:43,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577866587.html,SH688008,688008 最新消息,2025-11-17 11:30:00
深沪北百元股数量达153只，电子行业占比最高,澜起科技118.500.940.02电子000858五粮液117.85-0.080.21食品饮料688622禾信仪器116.530.010.02,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688008,688008 最新消息,2025-11-17 11:30:00
科创板平均股价39.44元，8股股价超300元,澜起科技118.500.941.59电子688622禾信仪器116.530.012.40机械设备688686奥普特116.531.050.56,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688008,688008 最新消息,2025-11-17 11:30:00
三季度国内消费级AI/AR市场销量同比激增186%，消费电子ETF(561600)涨超1.1%,256)、工业富联(601138)、中芯国际(688981)、澜起科技688008、,2025-11-28 13:28:16,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577650644.html,SH688008,688008 最新消息,2025-11-17 11:30:00
能源局组织开展“人工智能+”能源试点工作，AI人工智能ETF(512930)涨近1%,00308)、新易盛(300502)、寒武纪(688256)、澜起科技688008、,2025-11-28 13:22:46,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577651014.html,SH688008,688008 最新消息,2025-11-17 11:30:00
深沪北百元股数量达153只，电子行业占比最高,金山办公311.31-0.230.01计算机688072拓荆科技303.304.590.02电子688411海博思创302.90,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688111,688111 最新消息,2025-11-17 11:30:00
能源局组织开展“人工智能+”能源试点工作，AI人工智能ETF(512930)涨近1%,230)、海康威视(002415)、豪威集团(603501)、金山办公688111、,2025-11-28 13:22:46,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577651014.html,SH688111,688111 最新消息,2025-11-17 11:30:00
科创板平均股价39.44元，8股股价超300元,457.881.933.49通信688506百利天恒379.49-1.430.94医药生物688502茂莱光学345.941.653.35电子688111,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688111,688111 最新消息,2025-11-17 11:30:00
深沪北百元股数量达149只，科创板股票占43.62%,金山办公312.02-2.330.01计算机688411海博思创308.274.690.12电力设备688072拓荆科技290.00,2025-11-27 17:54:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576711068.html,SH688111,688111 最新消息,2025-11-17 11:30:00
26股获杠杆资金净买入超亿元,金山办公0.1415576.65239902.461.62计算机601888中国中免0.8215545.59526002.143.35,2025-11-27 09:35:49,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576330391.html,SH688111,688111 最新消息,2025-11-17 11:30:00
晚间重要公告 | 688009中标十个重要项目 总金额超25亿元！,晚间重要公告中国通号（688009）：2025年9月至10月，公司中标共计十个重要项目，其中铁路市场五个，城市轨道交通市场五个,2025-11-25 21:49:50,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574477961.html,SH688009,688009 最新消息,2025-11-17 11:30:00
中国通号中标10个重要项目 总金额达25.39亿元,11月25日，中国通号（688009/03969）发布公告，近日中标共计十个重要项目，总中标金额约为25.39亿元，约占公司,2025-11-25 18:21:18,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574338994.html,SH688009,688009 最新消息,2025-11-17 11:30:00
科创板晚报|摩尔线程中签号出炉 普冉股份拟购买诺亚长天49%股权,中国通号：中标总价25.39亿元十个轨道交通市场重要项目中国通号688009.SH)公告称，公司中标共计十个重要项目,2025-11-25 21:07:55,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574452318.html,SH688009,688009 最新消息,2025-11-17 11:30:00
中国通号：9月至10月中标十个重要项目 中标金额总计约为25.39亿元,中国通号68800911月25日公告，2025年9月至10月，公司中标共计十个重要项目，其中铁路市场五个，城市轨道交通市场五个,2025-11-25 18:12:29,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574332873.html,SH688009,688009 最新消息,2025-11-17 11:30:00
11月25日晚间沪深上市公司重大事项公告最新快递,中国通号：9月至10月中标十个重要项目，中标金额总计约为25.39亿元中国通号68800911月25日公告，2025,2025-11-25 19:32:09,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574390561.html,SH688009,688009 最新消息,2025-11-17 11:30:00
中芯国际：终止出售中芯宁波股权,人民财讯11月28日电，中芯国际68898111月28日公告，此前公司全资子公司中芯控股及中芯集成电路（宁波）有限公司,2025-11-28 18:31:20,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577881642.html,SH688981,688981 最新消息,2025-11-17 11:30:00
中芯国际：终止出售中芯宁波14.832%股权，交易各方未达一致,11月28日，中芯国际（688981/00981）发布公告，公司的全资子公司中芯国际控股有限公司终止向出售国科微（300672,2025-11-28 18:43:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577889119.html,SH688981,688981 最新消息,2025-11-17 11:30:00
科创板晚报|超卓航科实控人拟变更为湖北省国资委 中芯国际终止出售中芯宁波股权,北京提出算力上天航天开启新叙事【科创板公告】中芯国际：终止出售参股公司中芯宁波股权中芯国际688981.SH,2025-11-28 21:04:40,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577966428.html,SH688981,688981 最新消息,2025-11-17 11:30:00
深沪北百元股数量达153只，电子行业占比最高,中芯国际113.600.790.02电子002779中坚科技113.480,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688981,688981 最新消息,2025-11-17 11:30:00
11月28日晚间沪深上市公司重大事项公告最新快递,中芯国际：终止出售中芯宁波股权中芯国际68898111月28日公告，此前公司全资子公司中芯控股及中芯集成电路（宁波,2025-11-28 19:32:12,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577918571.html,SH688981,688981 最新消息,2025-11-17 11:30:00
寒武纪：选举陈天石为董事长,人民财讯11月28日电，寒武纪68825611月28日公告，公司于2025年11月28日召开了第三届董事会第一次会议,2025-11-28 18:21:52,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577877041.html,SH688256,688256 最新消息,2025-11-17 11:30:00
寒武纪：选举陈天石为公司第三届董事会董事长,寒武纪688256.SH)公告称，公司于2025年11月28日召开第三届董事会第一次会议，同意选举陈天石先生为公司第三届董事会董事长,2025-11-28 18:09:27,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577869539.html,SH688256,688256 最新消息,2025-11-17 11:30:00
寒武纪：陈天石继任董事长兼总经理,寒武纪（688256）发布公告，公司2025年11月27日召开2025年第一次临时股东大会，审议并通过了换届选举非独立董事及独立董事的议案,2025-11-28 18:51:57,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577893854.html,SH688256,688256 最新消息,2025-11-17 11:30:00
科创板平均股价39.44元，8股股价超300元,简称最新收盘价（元）今日涨跌（%）换手率（%）行业688256寒武纪-U1331.001.041.40,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688256,688256 最新消息,2025-11-17 11:30:00
三季度国内消费级AI/AR市场销量同比激增186%，消费电子ETF(561600)涨超1.1%,数(931494)前十大权重股分别为立讯精密(002475)、寒武纪688256、,2025-11-28 13:28:16,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577650644.html,SH688256,688256 最新消息,2025-11-17 11:30:00
深沪北百元股数量达153只，电子行业占比最高,联影医疗133.100.760.00医药生物688123聚辰股份132.731.760.02电子688188柏楚电子132.470.650.00,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688271,688271 最新消息,2025-11-17 11:30:00
君实生物拟使用不超24亿元暂时闲置募集资金进行现金管理,北京商报讯11月27日晚间，君实生物（688180）发布公告称，公司计划使用最高不超过24亿元（包含本数）的暂时闲置募集资金进行现金管理,2025-11-27 20:18:43,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576800851.html,SH688180,688180 最新消息,2025-11-28 10:30:00
君实生物JS001sc一线治疗非鳞状非小细胞肺癌的Ⅲ期临床研究达到主要研究终点,北京商报讯（记者丁宁）11月24日晚间，君实生物（688180）发布公告称，公司产品特瑞普利单抗注射液（皮下注射）（代号,2025-11-24 21:24:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511243573230319.html,SH688180,688180 最新消息,2025-11-28 10:30:00
君实生物：JS001sc一线治疗非鳞状非小细胞肺癌的Ⅲ期临床研究达到主要研究终点,人民财讯11月24日电，君实生物68818011月24日公告，近日，公司产品特瑞普利单抗注射液（皮下注射）（代号：,2025-11-24 19:30:13,AKShare-东方财富,http://finance.eastmoney.com/a/202511243573162237.html,SH688180,688180 最新消息,2025-11-28 10:30:00
君实生物JS001sc一线治疗非鳞状非小细胞肺癌的Ⅲ期临床研究达到主要研究终点 计划递交上市申请,11月24日，君实生物（688180/01877）发布公告，近日，公司产品特瑞普利单抗注射液（皮下注射）（代号：JS001sc,2025-11-24 18:54:32,AKShare-东方财富,http://finance.eastmoney.com/a/202511243573149318.html,SH688180,688180 最新消息,2025-11-28 10:30:00
直击国谈第二日：抗癌与慢病药物成主角 礼来、诺和诺德、君实等谈判胶着博弈升温,君实生物-U（688180.SH）的昂戈瑞西单抗注射液、奥赛康（002755.SZ）的利厄替尼片均位列今日谈判清单，成为国产创新药冲刺医保准入的重要代表,2025-10-31 15:19:26,AKShare-东方财富,http://finance.eastmoney.com/a/202510313551869955.html,SH688180,688180 最新消息,2025-11-28 10:30:00
强势股追踪 主力资金连续5日净流入112股,从主力资金净流入总规模来看，澜起科技主力资金净流入金额最大，连续5天累计净流入6.16亿元，长江电力紧随其后，8天累计净流入,2025-11-28 18:00:43,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577866587.html,SH688008,688008 最新消息,2025-11-28 11:30:00
深沪北百元股数量达153只，电子行业占比最高,澜起科技118.500.940.02电子000858五粮液117.85-0.080.21食品饮料688622禾信仪器116.530.010.02,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688008,688008 最新消息,2025-11-28 11:30:00
科创板平均股价39.44元，8股股价超300元,澜起科技118.500.941.59电子688622禾信仪器116.530.012.40机械设备688686奥普特116.531.050.56,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688008,688008 最新消息,2025-11-28 11:30:00
三季度国内消费级AI/AR市场销量同比激增186%，消费电子ETF(561600)涨超1.1%,256)、工业富联(601138)、中芯国际(688981)、澜起科技688008、,2025-11-28 13:28:16,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577650644.html,SH688008,688008 最新消息,2025-11-28 11:30:00
华为Mate80爆火，消费电子ETF(561600)涨超1.2%冲击4连涨,256)、工业富联(601138)、中芯国际(688981)、澜起科技688008、,2025-11-28 13:43:55,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577657475.html,SH688008,688008 最新消息,2025-11-28 11:30:00
深沪北百元股数量达153只，电子行业占比最高,金山办公311.31-0.230.01计算机688072拓荆科技303.304.590.02电子688411海博思创302.90,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688111,688111 最新消息,2025-11-28 11:30:00
科创板平均股价39.44元，8股股价超300元,457.881.933.49通信688506百利天恒379.49-1.430.94医药生物688502茂莱光学345.941.653.35电子688111,2025-11-28 17:59:36,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577862818.html,SH688111,688111 最新消息,2025-11-28 11:30:00
能源局组织开展“人工智能+”能源试点工作，AI人工智能ETF(512930)涨近1%,230)、海康威视(002415)、豪威集团(603501)、金山办公688111、,2025-11-28 13:22:46,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577651014.html,SH688111,688111 最新消息,2025-11-28 11:30:00
深沪北百元股数量达149只，科创板股票占43.62%,金山办公312.02-2.330.01计算机688411海博思创308.274.690.12电力设备688072拓荆科技290.00,2025-11-27 17:54:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576711068.html,SH688111,688111 最新消息,2025-11-28 11:30:00
26股获杠杆资金净买入超亿元,金山办公0.1415576.65239902.461.62计算机601888中国中免0.8215545.59526002.143.35,2025-11-27 09:35:49,AKShare-东方财富,http://finance.eastmoney.com/a/202511273576330391.html,SH688111,688111 最新消息,2025-11-28 11:30:00
晚间重要公告 | 688009中标十个重要项目 总金额超25亿元！,晚间重要公告中国通号（688009）：2025年9月至10月，公司中标共计十个重要项目，其中铁路市场五个，城市轨道交通市场五个,2025-11-25 21:49:50,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574477961.html,SH688009,688009 最新消息,2025-11-28 11:30:00
中国通号中标10个重要项目 总金额达25.39亿元,11月25日，中国通号（688009/03969）发布公告，近日中标共计十个重要项目，总中标金额约为25.39亿元，约占公司,2025-11-25 18:21:18,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574338994.html,SH688009,688009 最新消息,2025-11-28 11:30:00
科创板晚报|摩尔线程中签号出炉 普冉股份拟购买诺亚长天49%股权,中国通号：中标总价25.39亿元十个轨道交通市场重要项目中国通号688009.SH)公告称，公司中标共计十个重要项目,2025-11-25 21:07:55,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574452318.html,SH688009,688009 最新消息,2025-11-28 11:30:00
中国通号：9月至10月中标十个重要项目 中标金额总计约为25.39亿元,中国通号68800911月25日公告，2025年9月至10月，公司中标共计十个重要项目，其中铁路市场五个，城市轨道交通市场五个,2025-11-25 18:12:29,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574332873.html,SH688009,688009 最新消息,2025-11-28 11:30:00
11月25日晚间沪深上市公司重大事项公告最新快递,中国通号：9月至10月中标十个重要项目，中标金额总计约为25.39亿元中国通号68800911月25日公告，2025,2025-11-25 19:32:09,AKShare-东方财富,http://finance.eastmoney.com/a/202511253574390561.html,SH688009,688009 最新消息,2025-11-28 11:30:00
中芯国际：终止出售中芯宁波股权,人民财讯11月28日电，中芯国际68898111月28日公告，此前公司全资子公司中芯控股及中芯集成电路（宁波）有限公司,2025-11-28 18:31:20,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577881642.html,SH688981,688981 最新消息,2025-11-28 11:30:00
中芯国际：终止出售中芯宁波14.832%股权，交易各方未达一致,11月28日，中芯国际（688981/00981）发布公告，公司的全资子公司中芯国际控股有限公司终止向出售国科微（300672,2025-11-28 18:43:00,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577889119.html,SH688981,688981 最新消息,2025-11-28 11:30:00
科创板晚报|超卓航科实控人拟变更为湖北省国资委 中芯国际终止出售中芯宁波股权,北京提出算力上天航天开启新叙事【科创板公告】中芯国际：终止出售参股公司中芯宁波股权中芯国际688981.SH,2025-11-28 21:04:40,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577966428.html,SH688981,688981 最新消息,2025-11-28 11:30:00
深沪北百元股数量达153只，电子行业占比最高,中芯国际113.600.790.02电子002779中坚科技113.480,2025-11-28 18:00:10,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577864919.html,SH688981,688981 最新消息,2025-11-28 11:30:00
11月28日晚间沪深上市公司重大事项公告最新快递,中芯国际：终止出售中芯宁波股权中芯国际68898111月28日公告，此前公司全资子公司中芯控股及中芯集成电路（宁波,2025-11-28 19:32:12,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577918571.html,SH688981,688981 最新消息,2025-11-28 11:30:00
寒武纪：选举陈天石为董事长,人民财讯11月28日电，寒武纪68825611月28日公告，公司于2025年11月28日召开了第三届董事会第一次会议,2025-11-28 18:21:52,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577877041.html,SH688256,688256 最新消息,2025-11-28 11:30:00
寒武纪：选举陈天石为公司第三届董事会董事长,寒武纪688256.SH)公告称，公司于2025年11月28日召开第三届董事会第一次会议，同意选举陈天石先生为公司第三届董事会董事长,2025-11-28 18:09:27,AKShare-东方财富,http://finance.eastmoney.com/a/202511283577869539.html,SH688256,688256 最新消息,2025-11-28 11:30:00
